X,Y,Z,wX,wY,wZ,AlignmentRate,L,R
  6.318879,  -4.925904,  -4.755706,  -0.452728,   0.411749,   0.790886,   0.939388,   3.000000,   0.500000
  3.529876,   7.393073,  10.771248,   0.075890,   0.220397,  -0.972454,   0.859430,   3.000000,   0.500000
-11.769593, -12.641801,   1.581070,  -0.423598,   0.252418,  -0.869971,   0.993018,   3.000000,   0.500000
  6.091282,   2.398609,  11.011575,  -0.230235,  -0.516477,   0.824769,   0.933975,   3.000000,   0.500000
 10.722694,   9.348498, -10.636605,   0.080098,  -0.160520,   0.983777,   0.987140,   3.000000,   0.500000
  4.549269,   9.984790, -13.060603,   0.226978,   0.200136,  -0.953114,   0.994377,   3.000000,   0.500000
-11.504189,   1.410876,   1.962347,   0.670413,   0.513557,  -0.535542,   0.825726,   3.000000,   0.500000
  9.172657,  -6.912443,   0.190193,   0.695300,   0.105091,  -0.710995,   0.822744,   3.000000,   0.500000
  5.596779, -13.884818,  -5.589266,   0.039236,   0.632597,  -0.773487,   0.966448,   3.000000,   0.500000
 -9.626208,  -7.467243,   0.856644,  -0.875111,   0.140615,  -0.463041,   0.945085,   3.000000,   0.500000
 -8.005902,  -4.925509,  -4.567964,  -0.898314,  -0.314893,   0.306391,   0.832475,   3.000000,   0.500000
  4.490655,   6.796441,  -1.183356,   0.631437,  -0.027050,  -0.774955,   0.876935,   3.000000,   0.500000
 13.381295,   3.401657,  10.049487,  -0.003346,  -0.384772,   0.923005,   0.987063,   3.000000,   0.500000
  4.935544,   6.723870,  12.288379,  -0.296497,  -0.295603,   0.908134,   0.940067,   3.000000,   0.500000
 11.224862,  -7.188312,  14.779085,   0.383911,   0.025271,  -0.923024,   0.967299,   3.000000,   0.500000
 -3.197869,  14.037304,  11.410971,  -0.344761,   0.024724,  -0.938365,   0.805070,   3.000000,   0.500000
 -5.012665,   6.802886,  -5.478273,  -0.738266,  -0.506760,   0.445149,   0.944741,   3.000000,   0.500000
  7.127817,  10.786479,  -5.452043,  -0.087410,  -0.441377,   0.893054,   0.962951,   3.000000,   0.500000
 10.136482, -12.145330,  -1.346172,  -0.315013,   0.515799,  -0.796692,   0.974094,   3.000000,   0.500000
-11.917530,   4.623629,   2.359102,   0.230224,  -0.287267,   0.929771,   0.893681,   3.000000,   0.500000
 11.124979,  -3.003849,  -0.087123,  -0.862068,   0.144691,   0.485698,   0.905105,   3.000000,   0.500000
 12.128242,  14.089351,   8.301970,  -0.097661,   0.253646,  -0.962354,   0.979603,   3.000000,   0.500000
 -0.044944,  -7.880390,  -7.286153,  -0.145345,   0.167077,   0.975172,   0.934538,   3.000000,   0.500000
 -3.144039,   5.779105,  -9.747437,  -0.609070,  -0.241521,   0.755448,   0.976254,   3.000000,   0.500000
-12.061139,  14.458459,   4.758120,  -0.400039,   0.332628,  -0.854007,   0.982889,   3.000000,   0.500000
 11.871374,  12.415420,   3.665072,  -0.327809,   0.492132,  -0.806441,   0.991045,   3.000000,   0.500000
 -3.190131,   4.818469,  -9.876034,  -0.692321,  -0.233836,   0.682651,   0.980583,   3.000000,   0.500000
 -8.873490,  -5.702229,   9.230749,  -0.318593,  -0.733893,   0.599916,   0.947427,   3.000000,   0.500000
 -8.423005,   1.217831,  -2.435544,   0.647925,   0.385233,  -0.657106,   0.898980,   3.000000,   0.500000
-10.474759, -11.600017,   6.678933,  -0.474390,   0.237592,  -0.847647,   0.985034,   3.000000,   0.500000
 14.427178, -14.396383, -13.169111,  -0.031103,   0.047959,  -0.998365,   0.962488,   3.000000,   0.500000
 -6.072586,  -1.857973,   8.381187,  -0.251637,  -0.892174,   0.375107,   0.895594,   3.000000,   0.500000
-12.310157, -13.799867,   9.468879,  -0.301047,   0.523177,  -0.797281,   0.972711,   3.000000,   0.500000
  9.478887,  -7.877068, -11.955908,  -0.303582,  -0.131448,   0.943694,   0.940925,   3.000000,   0.500000
 12.249939,   0.389894,  -6.552855,   0.074891,   0.011979,   0.997120,   0.984121,   3.000000,   0.500000
 -0.125870,   0.949483,   1.464336,   0.878503,   0.421506,  -0.224867,   0.938228,   3.000000,   0.500000
 -3.908800,  10.358435,   5.216488,   0.445228,   0.488374,   0.750508,   0.905550,   3.000000,   0.500000
  1.759778,  10.361654, -12.209384,   0.299274,   0.200694,  -0.932822,   0.989671,   3.000000,   0.500000
-14.338705,   5.104557,  -3.293004,   0.401274,  -0.101420,   0.910326,   0.970401,   3.000000,   0.500000
 -2.420600,   5.733751,   8.574250,  -0.539164,   0.827313,  -0.157653,   0.754052,   3.000000,   0.500000
  8.036661,  -9.848750, -11.461966,   0.211913,   0.479521,  -0.851559,   0.959204,   3.000000,   0.500000
 -4.311931,   2.199448,  -5.747841,   0.725706,   0.369331,  -0.580469,   0.991440,   3.000000,   0.500000
  5.375802,   8.759157,  -5.955431,   0.331534,   0.211041,  -0.919536,   0.973506,   3.000000,   0.500000
-14.969331,  -6.931799,   3.188626,   0.291305,  -0.237995,   0.926552,   0.836930,   3.000000,   0.500000
 11.362215,   1.579498,   8.347648,  -0.050398,  -0.351374,   0.934878,   0.978685,   3.000000,   0.500000
-14.700314, -13.174383,   5.254826,  -0.276804,   0.338517,  -0.899325,   0.989023,   3.000000,   0.500000
 -6.878374,  12.963503,  -6.396520,  -0.064969,  -0.354428,   0.932824,   0.952141,   3.000000,   0.500000
 -9.690739, -14.743929,  11.181110,  -0.474484,   0.501113,  -0.723706,   0.922100,   3.000000,   0.500000
  6.623253,   8.380153,  -0.641906,  -0.181275,   0.816804,  -0.547696,   0.788223,   3.000000,   0.500000
 -4.646898, -14.260626, -12.012348,   0.038127,   0.533727,  -0.844797,   0.907308,   3.000000,   0.500000
  8.145368, -12.154684,   8.353566,  -0.236227,  -0.270698,   0.933230,   0.989685,   3.000000,   0.500000
  0.334579,   1.034009,  10.680057,   0.437535,  -0.882948,  -0.170196,   0.960763,   3.000000,   0.500000
  5.625563,   7.977812,  -3.207844,   0.406877,   0.135108,  -0.903436,   0.892237,   3.000000,   0.500000
  3.003060, -14.380292,  -7.131832,   0.397949,   0.520288,  -0.755604,   0.978994,   3.000000,   0.500000
  6.138021, -10.695629, -13.366718,   0.400321,   0.470757,  -0.786213,   0.989094,   3.000000,   0.500000
  4.428964,   4.514032,  11.157558,   0.454248,   0.075976,  -0.887630,   0.853511,   3.000000,   0.500000
 -1.177060,  10.304609,  -7.193759,  -0.377611,  -0.354391,   0.855463,   0.984392,   3.000000,   0.500000
-11.247160,  -2.861491,   7.349431,  -0.403590,  -0.629182,   0.664263,   0.983723,   3.000000,   0.500000
 14.596852, -13.723045, -10.387822,   0.077466,  -0.155142,   0.984850,   0.989952,   3.000000,   0.500000
 -9.460248,  -6.557814,  -6.768519,  -0.270123,  -0.270818,   0.923954,   0.805279,   3.000000,   0.500000
 -2.827228,   3.800195,  -4.347132,   0.669470,   0.382914,  -0.636543,   0.985088,   3.000000,   0.500000
 13.674464,   6.715941,  -4.757380,   0.306643,  -0.128620,   0.943094,   0.987970,   3.000000,   0.500000
 -3.014629,   8.735098,  -4.167455,   0.649040,   0.490065,  -0.581879,   0.961305,   3.000000,   0.500000
 -6.848704,   6.968621,   1.445688,   0.830873,   0.555352,   0.035119,   0.883306,   3.000000,   0.500000
 12.460127, -11.876950,   4.165407,  -0.181704,   0.326324,  -0.927629,   0.981181,   3.000000,   0.500000
 -5.375472,   9.826256,  -3.704767,   0.480034,   0.480209,  -0.734144,   0.885706,   3.000000,   0.500000
  4.494111,  -9.174064,  -5.500714,   0.043891,  -0.447481,   0.893216,   0.926280,   3.000000,   0.500000
-14.195953,   1.678549,  -5.678743,   0.253918,   0.022879,   0.966955,   0.971188,   3.000000,   0.500000
 -2.712368,  12.828516,  13.566408,  -0.297656,   0.203674,  -0.932694,   0.878649,   3.000000,   0.500000
  7.874873,  13.765321,  -2.060310,  -0.160960,   0.693271,  -0.702473,   0.990753,   3.000000,   0.500000
 -7.063701,  -9.762620,  -0.070437,  -0.400904,   0.164533,  -0.901224,   0.956800,   3.000000,   0.500000
-10.521342,   9.042141, -12.687515,   0.216406,  -0.968370,   0.124212,   0.928987,   3.000000,   0.500000
  4.362955, -13.907289,  -0.013605,  -0.365838,   0.601920,  -0.709827,   0.984788,   3.000000,   0.500000
 14.143288,   2.783136,  13.326853,   0.036293,  -0.317519,   0.947557,   0.984859,   3.000000,   0.500000
  6.792147,  11.526060,  -3.697333,   0.037150,   0.551696,  -0.833218,   0.949997,   3.000000,   0.500000
  9.010571, -11.739002,   8.924646,   0.184147,   0.203217,  -0.961662,   0.990117,   3.000000,   0.500000
  0.327229,  12.289551,  13.246883,  -0.159612,   0.017744,   0.987020,   0.937038,   3.000000,   0.500000
  5.511678,  10.166453,  -6.760188,  -0.270450,  -0.320313,   0.907886,   0.987023,   3.000000,   0.500000
 12.857370,  12.856511, -13.563568,   0.065100,   0.249717,  -0.966128,   0.977915,   3.000000,   0.500000
 12.415758, -12.596460,  -5.059582,   0.184599,  -0.137163,   0.973195,   0.986543,   3.000000,   0.500000
 -7.362150,  -3.682132,   8.578529,   0.334351,   0.794349,  -0.507167,   0.922098,   3.000000,   0.500000
  6.513273, -10.755756, -12.226031,  -0.381730,  -0.487030,   0.785546,   0.982286,   3.000000,   0.500000
-11.609952,   4.489587,   7.155609,  -0.014534,   0.365704,  -0.930618,   0.990526,   3.000000,   0.500000
  3.824654, -14.233175,  13.081865,   0.358523,   0.272058,  -0.892998,   0.939500,   3.000000,   0.500000
  5.138667,  -1.440245,   3.069220,   0.524620,  -0.436247,  -0.731069,   0.982622,   3.000000,   0.500000
  3.781673,   9.032165,  12.748562,   0.091109,   0.155650,  -0.983602,   0.964579,   3.000000,   0.500000
 -1.849624,   2.941754,   9.540825,   0.575266,  -0.784482,  -0.231639,   0.913172,   3.000000,   0.500000
 11.511456,   3.312313,   7.063090,   0.033141,  -0.460519,   0.887031,   0.984693,   3.000000,   0.500000
  7.232860, -11.388744,  -4.774002,  -0.173445,   0.603782,  -0.778052,   0.976449,   3.000000,   0.500000
-13.415435,   2.862145, -10.425119,   0.420429,  -0.050992,   0.905891,   0.945496,   3.000000,   0.500000
 10.450395, -13.818200,  -8.011676,  -0.112659,   0.268726,  -0.956605,   0.983384,   3.000000,   0.500000
  3.745787,  -0.936095, -11.175393,  -0.421313,  -0.593900,   0.685404,   0.977071,   3.000000,   0.500000
  8.967313,  -7.265658,  -0.858125,  -0.809342,   0.215292,   0.546456,   0.795347,   3.000000,   0.500000
-13.271397,  11.228451,  -6.649418,   0.249457,  -0.134070,   0.959060,   0.993931,   3.000000,   0.500000
  1.415231,  13.148814,   9.354852,  -0.392437,   0.538781,   0.745458,   0.842153,   3.000000,   0.500000
  4.080124,  -5.436280,  -9.222995,  -0.253607,  -0.203947,   0.945563,   0.944165,   3.000000,   0.500000
-10.970533,  -7.259361,  -0.867573,  -0.917750,  -0.004204,  -0.397135,   0.889007,   3.000000,   0.500000
  4.618292,  -9.913978,   5.300185,   0.484736,   0.500980,  -0.716972,   0.939291,   3.000000,   0.500000
 -7.026745,  10.288094,  -2.788783,   0.265248,   0.447157,  -0.854221,   0.779334,   3.000000,   0.500000
 12.830853, -14.459254, -14.193315,  -0.019840,   0.117385,  -0.992888,   0.987535,   3.000000,   0.500000
 -0.369209,  -5.572287,  -5.106764,   0.347288,  -0.287034,  -0.892750,   0.926512,   3.000000,   0.500000
  0.675024,  -9.971287,   9.857949,   0.150114,   0.965595,   0.212348,   0.884465,   3.000000,   0.500000
  8.917256,  -7.907998,  -2.249115,  -0.880350,   0.474324,   0.000204,   0.720247,   3.000000,   0.500000
 12.033327, -14.764452,  14.974986,   0.003107,  -0.115737,   0.993275,   0.991306,   3.000000,   0.500000
 -5.686105,  13.559220,   6.718645,   0.425336,   0.112988,   0.897955,   0.955046,   3.000000,   0.500000
 11.854260,  -3.072638,   7.242240,   0.428741,   0.486531,  -0.761228,   0.983705,   3.000000,   0.500000
 -1.434236,   9.680009,  -0.307421,   0.733782,   0.561712,  -0.382156,   0.943947,   3.000000,   0.500000
-11.766604,  -5.793385,  -2.496273,  -0.998120,  -0.030365,  -0.053248,   0.875653,   3.000000,   0.500000
  3.993422,  -3.231585,  11.537409,   0.230507,   0.887004,  -0.400113,   0.942862,   3.000000,   0.500000
 -9.214922,   2.318426,  -0.108210,  -0.767815,  -0.525241,   0.366854,   0.889607,   3.000000,   0.500000
 10.834858,  -6.013584, -13.897789,   0.410905,  -0.130303,  -0.902318,   0.945630,   3.000000,   0.500000
 -2.579187,  -1.525871,  -6.500784,   0.843142,   0.384822,  -0.375531,   0.979353,   3.000000,   0.500000
 -1.822324,   6.746905,  -8.743674,  -0.483162,  -0.417078,   0.769805,   0.972592,   3.000000,   0.500000
-11.232269,  10.981123,   2.861630,   0.415329,  -0.215895,   0.883681,   0.978938,   3.000000,   0.500000
 -3.157657,   9.909493,   4.389060,  -0.455620,  -0.576493,  -0.678282,   0.784153,   3.000000,   0.500000
 -7.068672, -13.804302, -10.959077,  -0.179917,   0.215966,  -0.959682,   0.940900,   3.000000,   0.500000
-10.549330,  -7.175937,  -7.302617,  -0.038069,   0.277484,  -0.959976,   0.879145,   3.000000,   0.500000
 14.984442,  -0.089775,  -5.277951,  -0.114452,  -0.008245,  -0.993395,   0.980736,   3.000000,   0.500000
  4.644982,   2.541164,  -4.630407,   0.475452,   0.039889,  -0.878837,   0.977380,   3.000000,   0.500000
-12.291308,  12.093373,  13.673253,  -0.285848,   0.938711,   0.192644,   0.778812,   3.000000,   0.500000
-14.450111,  13.684241,  -7.002564,  -0.275608,   0.128628,  -0.952625,   0.993664,   3.000000,   0.500000
  8.812581,  -0.767075, -10.976809,   0.153555,   0.159212,  -0.975229,   0.962273,   3.000000,   0.500000
-10.657523,  11.213679, -14.687040,  -0.211957,   0.964852,   0.155352,   0.928714,   3.000000,   0.500000
 12.840469,  -3.288202,  -2.332316,  -0.838702,   0.132803,   0.528150,   0.805503,   3.000000,   0.500000
  0.452216,   7.557252,  -9.686704,  -0.417588,  -0.362977,   0.832988,   0.981892,   3.000000,   0.500000
 -4.577349, -10.204635,  -9.980469,   0.213839,   0.463237,   0.860049,   0.898338,   3.000000,   0.500000
  3.723765, -11.900795,  -9.544677,  -0.313930,  -0.496564,   0.809242,   0.970712,   3.000000,   0.500000
  6.076769,  -0.596088,  13.093100,  -0.295443,  -0.604840,   0.739515,   0.969907,   3.000000,   0.500000
 -7.044359,  -7.298702,   9.490024,  -0.084447,  -0.794478,   0.601393,   0.906368,   3.000000,   0.500000
  8.140181,   5.483385,  -0.057119,   0.307487,  -0.842420,   0.442471,   0.726867,   3.000000,   0.500000
 -5.366132, -14.073389,   4.923939,   0.488568,   0.133749,   0.862214,   0.951520,   3.000000,   0.500000
 -0.519467,  -1.045140,  11.076894,   0.356623,  -0.908421,  -0.218154,   0.967662,   3.000000,   0.500000
 -3.669394,   5.574167,   7.063612,   0.192430,   0.980859,  -0.029782,   0.556317,   3.000000,   0.500000
 12.015178,   5.367626,   4.120871,   0.064885,  -0.408276,   0.910549,   0.977796,   3.000000,   0.500000
  8.913060,  -3.750405,  -8.473352,   0.468332,  -0.345643,  -0.813139,   0.972024,   3.000000,   0.500000
  1.301782,   1.048082,   8.306394,  -0.553595,   0.779957,   0.291889,   0.953063,   3.000000,   0.500000
 13.261794, -10.052314,  -2.575217,  -0.491838,   0.369980,  -0.788169,   0.901525,   3.000000,   0.500000
 -0.205272, -13.497752,  10.818009,  -0.012803,   0.853003,   0.521749,   0.796591,   3.000000,   0.500000
 11.529962,   1.186750,   4.888133,   0.017851,  -0.207101,   0.978157,   0.976898,   3.000000,   0.500000
 -1.665141,  -2.078519,  -8.071531,   0.747004,   0.503277,  -0.434392,   0.986495,   3.000000,   0.500000
 13.284073,  11.889770, -12.946969,  -0.053835,   0.207561,  -0.976740,   0.984755,   3.000000,   0.500000
  1.253224, -10.118961,  13.483480,   0.267363,   0.919407,  -0.288457,   0.879058,   3.000000,   0.500000
 -6.499809, -12.984965,  -6.800390,  -0.314972,   0.149645,  -0.937229,   0.971745,   3.000000,   0.500000
 12.128568, -11.642987,  13.152487,  -0.048859,  -0.134856,   0.989660,   0.989407,   3.000000,   0.500000
 -4.005413,  -5.028508, -14.772682,  -0.230016,   0.970057,   0.077989,   0.943033,   3.000000,   0.500000
 -1.967019, -12.426512,   8.727262,   0.305528,   0.714189,   0.629751,   0.911450,   3.000000,   0.500000
  5.494970, -13.706949,  -1.569408,  -0.293197,   0.550159,  -0.781896,   0.988155,   3.000000,   0.500000
 13.243663,  -6.980041,  12.069148,   0.302314,   0.170548,  -0.937827,   0.978761,   3.000000,   0.500000
-13.046786,  -0.904589, -14.929509,  -0.023754,  -0.344635,   0.938436,   0.955770,   3.000000,   0.500000
-12.296388,   4.312093, -11.844232,   0.242558,  -0.774724,   0.583924,   0.843303,   3.000000,   0.500000
 -2.729941,  11.224654,  13.784611,  -0.236867,   0.238238,  -0.941879,   0.904269,   3.000000,   0.500000
  0.586744,  -1.682738,  -5.886782,   0.759896,   0.292738,  -0.580399,   0.943184,   3.000000,   0.500000
  3.913606,  -5.994720,  -5.767841,  -0.313634,   0.023676,   0.949249,   0.926523,   3.000000,   0.500000
 -3.504362,   6.254364,  10.467682,   0.576567,  -0.815582,  -0.048952,   0.836377,   3.000000,   0.500000
 -9.094721,  14.997346,   5.701957,   0.541391,  -0.196207,   0.817557,   0.985244,   3.000000,   0.500000
  4.478587,   1.769290,  -5.241613,   0.396335,   0.098798,  -0.912775,   0.979425,   3.000000,   0.500000
-10.337790,   6.557371,  12.535494,   0.370409,  -0.927948,  -0.041344,   0.954321,   3.000000,   0.500000
 11.537849,  -7.576610,   7.304363,   0.104390,   0.212259,  -0.971622,   0.980582,   3.000000,   0.500000
  4.872063,  -2.251498,   8.128553,  -0.095314,  -0.970304,   0.222316,   0.866970,   3.000000,   0.500000
 -2.381932,  -3.876175,  -4.460953,  -0.710210,  -0.195738,   0.676231,   0.865274,   3.000000,   0.500000
  5.849389, -11.804729, -13.372026,   0.414939,   0.473722,  -0.776796,   0.988130,   3.000000,   0.500000
  9.869060,  11.892229,  14.218487,  -0.045624,   0.232701,  -0.971478,   0.983223,   3.000000,   0.500000
 11.549463,   0.973505,  -5.829075,  -0.033680,   0.026367,  -0.999085,   0.984663,   3.000000,   0.500000
 14.415880,  -6.236954,   3.317885,   0.211044,  -0.300456,   0.930154,   0.874575,   3.000000,   0.500000
  3.288811,  13.461595,   0.861621,   0.333082,  -0.510629,   0.792663,   0.901290,   3.000000,   0.500000
  0.649486,  -8.514809,   8.601230,   0.367420,   0.930005,   0.009623,   0.910946,   3.000000,   0.500000
 14.786585, -10.432689,  -8.596215,   0.245022,  -0.250049,   0.936718,   0.991058,   3.000000,   0.500000
 -3.079390,   6.935080,   9.714603,  -0.666390,   0.737191,  -0.111688,   0.781611,   3.000000,   0.500000
 -5.487348, -13.254087, -10.549296,   0.188622,  -0.393231,   0.899884,   0.887410,   3.000000,   0.500000
  1.065660,  10.755373,   8.142259,   0.115685,  -0.206537,  -0.971576,   0.842480,   3.000000,   0.500000
  3.991359,  -4.154056, -14.939764,  -0.345724,  -0.726843,   0.593443,   0.987499,   3.000000,   0.500000
  4.826580,  -6.659886,  10.593771,   0.283050,   0.864122,  -0.416144,   0.951215,   3.000000,   0.500000
  4.661043, -11.148550,   5.857097,   0.415646,   0.466546,  -0.780752,   0.923723,   3.000000,   0.500000
 -9.103799,  -4.303873,  -6.468221,   0.764661,   0.223910,  -0.604282,   0.881575,   3.000000,   0.500000
